policy,budget_ratio,original_seq_len,retained_positions,cache_retention_ratio,kv_cache_bytes,prefill_latency_sec,decode_latency_sec,tokens_per_second,peak_memory_mb,generated_tokens,generated_text,prompt_id,domain,target_length,target_keyword,instruction_retained,repeat,seed,model_name,protected_tokens_count
Attention_Guided,0.5,550,275,0.5,6758400,0.0715450999996392,0.1982828000000154,126.08254472903377,1360.19140625,25," 80.

=== REQUIRED SPECIFICATION RECALL ===
Network Port Rule: Inbound internal traffic must",9,Port Configuration,512,8080,False,3,44,EleutherAI/pythia-70m,
Protected_Attention,0.5,550,275,0.5,6758400,0.07362339999963297,0.19947580000007292,125.32848596165981,1360.19140625,25," 8080.

=== REQUIRED SPECIFICATION RECALL ===
Network Port Rule: Inbound internal traffic",9,Port Configuration,512,8080,True,3,44,EleutherAI/pythia-70m,15.0
Recent_Window,0.25,550,138,0.2509090909090909,3391488,0.0776834999996936,0.2191683999990346,114.06753893403484,1360.19140625,25, port port port port port port port port port port port port port port port port port port port port port port port port port,9,Port Configuration,512,8080,False,3,44,EleutherAI/pythia-70m,
Attention_Guided,0.25,550,138,0.2509090909090909,3391488,0.07699999999749707,0.1980848999992304,126.20850958400732,1360.17578125,25," 8080.

=== REQUIRED SPECIFICATION RECALL ===
Network Port Rule: Inbound internal traffic",9,Port Configuration,512,8080,True,3,44,EleutherAI/pythia-70m,
Protected_Attention,0.25,550,138,0.2509090909090909,3391488,0.07386839999890071,0.20055189999766299,124.65601173706817,1360.17578125,25," 8080.

=== REQUIRED SPECIFICATION RECALL ===
Network Port Rule: Inbound internal traffic",9,Port Configuration,512,8080,True,3,44,EleutherAI/pythia-70m,15.0
Recent_Window,0.125,550,69,0.12545454545454546,1695744,0.07502839999870048,0.19387379999898258,128.9498632622417,1360.06640625,25, port port port port port port port port port port port port port port port port port port port port port port port port port,9,Port Configuration,512,8080,False,3,44,EleutherAI/pythia-70m,
Attention_Guided,0.125,550,69,0.12545454545454546,1695744,0.06973710000238498,0.19319799999721,129.4009254772877,1359.6953125,25," 8080.

=== REQUIRED SPECIFICATION RECALL ===
Network Port Rule: Inbound internal traffic",9,Port Configuration,512,8080,True,3,44,EleutherAI/pythia-70m,
Protected_Attention,0.125,550,69,0.12545454545454546,1695744,0.07085770000048797,0.20622129999901517,121.22899041039597,1359.69921875,25," 8080.

=== REQUIRED SPECIFICATION RECALL ===
Network Port Rule: Inbound internal traffic",9,Port Configuration,512,8080,True,3,44,EleutherAI/pythia-70m,15.0
Full_KV,1.0,549,549,1.0,13492224,0.07671190000110073,0.22295049999956973,112.13251371962946,1359.7109375,25," AES-256-GCM encryption.

=== CONTEXT & LOGS ===
Distributed tracing via OpenTelemetry",10,Encryption Standard,512,AES-256-GCM,True,1,42,EleutherAI/pythia-70m,
Recent_Window,0.5,549,274,0.4990892531876138,6733824,0.07614029999967897,0.1997296000008646,125.16922879679215,1359.484375,25, use of use of use of use of use of use of use of use of use of use of use of use of use,10,Encryption Standard,512,AES-256-GCM,False,1,42,EleutherAI/pythia-70m,
Attention_Guided,0.5,549,274,0.4990892531876138,6733824,0.07010889999946812,0.20362720000048284,122.77338194475355,1360.43359375,25," AES-256.
Encryption Standard Rule: Resting persistent volumes must use AES-256.
Encryption Standard Rule",10,Encryption Standard,512,AES-256-GCM,False,1,42,EleutherAI/pythia-70m,
Protected_Attention,0.5,549,274,0.4990892531876138,6733824,0.07401799999934155,0.21356250000098953,117.0617500726212,1360.43359375,25," AES-256-GCM encryption.
Encryption Standard Rule: Resting persistent volumes must use AES-256-G",10,Encryption Standard,512,AES-256-GCM,True,1,42,EleutherAI/pythia-70m,19.0
Recent_Window,0.25,549,137,0.2495446265938069,3366912,0.07622459999765852,0.2008748000007472,124.45563106923818,1360.41796875,25, of the same data data data data data data data data data data data data data data data data data data data data data data,10,Encryption Standard,512,AES-256-GCM,False,1,42,EleutherAI/pythia-70m,
Attention_Guided,0.25,549,137,0.2495446265938069,3366912,0.0735350999966613,0.1951413999995566,128.11223041372463,1360.40234375,25," AES-GCM.

=== REQUIRED SPECIFICATION RECALL ===
Encryption Standard Rule: Rest",10,Encryption Standard,512,AES-256-GCM,False,1,42,EleutherAI/pythia-70m,
Protected_Attention,0.25,549,137,0.2495446265938069,3366912,0.0716534999992291,0.19856179999987944,125.90538562812776,1360.40234375,25," AES-256-GCM encryption.
The Kubernetes Kubernetes Kubernetes Kubernetes Kubernetes Kubernetes Kubernetes Kubernetes Kubernetes Kubernetes Kubernetes Kubernetes Kubernetes Kubernetes Kubernetes",10,Encryption Standard,512,AES-256-GCM,True,1,42,EleutherAI/pythia-70m,19.0
Recent_Window,0.125,549,69,0.12568306010928962,1695744,0.07143629999700352,0.19347800000105053,129.21365736602743,1360.40234375,25, use of use of use of use of use of use of use of use of use of use of use of use of use,10,Encryption Standard,512,AES-256-GCM,False,1,42,EleutherAI/pythia-70m,
Attention_Guided,0.125,549,69,0.12568306010928962,1695744,0.0726169999979902,0.1978616000014881,126.35094429546702,1359.921875,25," AES-256 or AES-256.
The following are the key values for the encryption keys:

-  *",10,Encryption Standard,512,AES-256-GCM,False,1,42,EleutherAI/pythia-70m,
Protected_Attention,0.125,549,69,0.12568306010928962,1695744,0.07399459999942337,0.2191318000004685,114.08659080948794,1359.921875,25," AES-256-GCM encryption.
Encryption Standard Rule: Resting persistent volumes must use AES-256-G",10,Encryption Standard,512,AES-256-GCM,True,1,42,EleutherAI/pythia-70m,19.0
Full_KV,1.0,549,549,1.0,13492224,0.08992349999971339,0.24838859999726992,100.64874152950168,1360.1796875,25," AES-256-GCM encryption.

=== CONTEXT & LOGS ===
Distributed tracing via OpenTelemetry",10,Encryption Standard,512,AES-256-GCM,True,2,43,EleutherAI/pythia-70m,
Recent_Window,0.5,549,274,0.4990892531876138,6733824,0.0788232999984757,0.21671000000060303,115.36154307567917,1359.83203125,25, use of use of use of use of use of use of use of use of use of use of use of use of use,10,Encryption Standard,512,AES-256-GCM,False,2,43,EleutherAI/pythia-70m,
Attention_Guided,0.5,549,274,0.4990892531876138,6733824,0.0766046999997343,0.2131390000031388,117.29434781823991,1360.69140625,25," AES-256.
Encryption Standard Rule: Resting persistent volumes must use AES-256.
Encryption Standard Rule",10,Encryption Standard,512,AES-256-GCM,False,2,43,EleutherAI/pythia-70m,
Protected_Attention,0.5,549,274,0.4990892531876138,6733824,0.07587899999998626,0.20832289999816567,120.00600990203252,1360.69140625,25," AES-256-GCM encryption.
Encryption Standard Rule: Resting persistent volumes must use AES-256-G",10,Encryption Standard,512,AES-256-GCM,True,2,43,EleutherAI/pythia-70m,19.0
Recent_Window,0.25,549,137,0.2495446265938069,3366912,0.07518350000100327,0.22837929999877815,109.4670138674291,1360.69140625,25, of the same data data data data data data data data data data data data data data data data data data data data data data,10,Encryption Standard,512,AES-256-GCM,False,2,43,EleutherAI/pythia-70m,
Attention_Guided,0.25,549,137,0.2495446265938069,3366912,0.07735260000117705,0.22887140000239015,109.23164711597396,1360.67578125,25," AES-GCM.

=== REQUIRED SPECIFICATION RECALL ===
Encryption Standard Rule: Rest",10,Encryption Standard,512,AES-256-GCM,False,2,43,EleutherAI/pythia-70m,
Protected_Attention,0.25,549,137,0.2495446265938069,3366912,0.0792535999971733,0.20176429999992251,123.90695479829485,1360.67578125,25," AES-256-GCM encryption.
The Kubernetes Kubernetes Kubernetes Kubernetes Kubernetes Kubernetes Kubernetes Kubernetes Kubernetes Kubernetes Kubernetes Kubernetes Kubernetes Kubernetes Kubernetes",10,Encryption Standard,512,AES-256-GCM,True,2,43,EleutherAI/pythia-70m,19.0
Recent_Window,0.125,549,69,0.12568306010928962,1695744,0.07121669999833102,0.20383209999999963,122.64996533912002,1360.67578125,25, use of use of use of use of use of use of use of use of use of use of use of use of use,10,Encryption Standard,512,AES-256-GCM,False,2,43,EleutherAI/pythia-70m,
Attention_Guided,0.125,549,69,0.12568306010928962,1695744,0.07633749999877182,0.19722919999912847,126.75607871507096,1360.1953125,25," AES-256 or AES-256.
The following are the key values for the encryption keys:

-  *",10,Encryption Standard,512,AES-256-GCM,False,2,43,EleutherAI/pythia-70m,
Protected_Attention,0.125,549,69,0.12568306010928962,1695744,0.0739757000010286,0.2000331000017468,124.97931592212332,1360.203125,25," AES-256-GCM encryption.
Encryption Standard Rule: Resting persistent volumes must use AES-256-G",10,Encryption Standard,512,AES-256-GCM,True,2,43,EleutherAI/pythia-70m,19.0
Full_KV,1.0,549,549,1.0,13492224,0.07690830000137794,0.23110090000045602,108.17785651181224,1360.22265625,25," AES-256-GCM encryption.

=== CONTEXT & LOGS ===
Distributed tracing via OpenTelemetry",10,Encryption Standard,512,AES-256-GCM,True,3,44,EleutherAI/pythia-70m,
Recent_Window,0.5,549,274,0.4990892531876138,6733824,0.08269889999792213,0.22682150000036927,110.21882846184907,1359.8515625,25, use of use of use of use of use of use of use of use of use of use of use of use of use,10,Encryption Standard,512,AES-256-GCM,False,3,44,EleutherAI/pythia-70m,
Attention_Guided,0.5,549,274,0.4990892531876138,6733824,0.07825149999916903,0.2050718999998935,121.90846234912235,1360.7109375,25," AES-256.
Encryption Standard Rule: Resting persistent volumes must use AES-256.
Encryption Standard Rule",10,Encryption Standard,512,AES-256-GCM,False,3,44,EleutherAI/pythia-70m,
Protected_Attention,0.5,549,274,0.4990892531876138,6733824,0.07460689999788883,0.2209900000016205,113.12729082680971,1360.7109375,25," AES-256-GCM encryption.
Encryption Standard Rule: Resting persistent volumes must use AES-256-G",10,Encryption Standard,512,AES-256-GCM,True,3,44,EleutherAI/pythia-70m,19.0
Recent_Window,0.25,549,137,0.2495446265938069,3366912,0.07623809999859077,0.20270499999969616,123.33193557158172,1360.7109375,25, of the same data data data data data data data data data data data data data data data data data data data data data data,10,Encryption Standard,512,AES-256-GCM,False,3,44,EleutherAI/pythia-70m,
Attention_Guided,0.25,549,137,0.2495446265938069,3366912,0.07506320000175037,0.19653219999963767,127.20561821445081,1360.6953125,25," AES-GCM.

=== REQUIRED SPECIFICATION RECALL ===
Encryption Standard Rule: Rest",10,Encryption Standard,512,AES-256-GCM,False,3,44,EleutherAI/pythia-70m,
Protected_Attention,0.25,549,137,0.2495446265938069,3366912,0.07622810000248137,0.20098660000076052,124.38640187905762,1360.6953125,25," AES-256-GCM encryption.
The Kubernetes Kubernetes Kubernetes Kubernetes Kubernetes Kubernetes Kubernetes Kubernetes Kubernetes Kubernetes Kubernetes Kubernetes Kubernetes Kubernetes Kubernetes",10,Encryption Standard,512,AES-256-GCM,True,3,44,EleutherAI/pythia-70m,19.0
Recent_Window,0.125,549,69,0.12568306010928962,1695744,0.07491250000020955,0.19607840000026044,127.50002039983391,1360.6953125,25, use of use of use of use of use of use of use of use of use of use of use of use of use,10,Encryption Standard,512,AES-256-GCM,False,3,44,EleutherAI/pythia-70m,
Attention_Guided,0.125,549,69,0.12568306010928962,1695744,0.07588979999854928,0.20474690000264673,122.1019707730707,1360.21484375,25," AES-256 or AES-256.
The following are the key values for the encryption keys:

-  *",10,Encryption Standard,512,AES-256-GCM,False,3,44,EleutherAI/pythia-70m,
Protected_Attention,0.125,549,69,0.12568306010928962,1695744,0.07541029999993043,0.20089560000269557,124.44274538449103,1360.22265625,25," AES-256-GCM encryption.
Encryption Standard Rule: Resting persistent volumes must use AES-256-G",10,Encryption Standard,512,AES-256-GCM,True,3,44,EleutherAI/pythia-70m,19.0
Full_KV,1.0,568,568,1.0,13959168,0.08448290000160341,0.24136279999947874,103.57851334196484,1360.22265625,25," DEBUG.
Logging Standard Rule: In production environments, set the log level strictly to DEBUG.
Logging Standard Rule",11,Log Level,512,WARNING,False,1,42,EleutherAI/pythia-70m,
Recent_Window,0.5,568,284,0.5,6979584,0.10591550000026473,0.23898950000148034,104.60710616928839,1359.85546875,25," max-age=31536000. Content security policies prevent arbitrary script injection via strict nonce evaluation. 

=== RE",11,Log Level,512,WARNING,False,1,42,EleutherAI/pythia-70m,
Attention_Guided,0.5,568,284,0.5,6979584,0.07861860000048182,0.2013243000001239,124.17775698206631,1360.71484375,25," DEBUG.
Logging Standard Rule: In production environments, set the log level strictly to DEBUG.
Logging Standard Rule",11,Log Level,512,WARNING,False,1,42,EleutherAI/pythia-70m,
Protected_Attention,0.5,568,284,0.5,6979584,0.07953049999923678,0.24233690000255592,103.16216803852953,1360.73046875,25," DEBUG.
Logging Standard Rule: In production environments, set the log level strictly to DEBUG.
Logging Standard Rule",11,Log Level,512,WARNING,False,1,42,EleutherAI/pythia-70m,18.0
Recent_Window,0.25,568,142,0.25,3489792,0.09920250000141095,0.219504999997298,113.89262203734647,1360.73046875,25," max-age=31536000. Content security policies prevent arbitrary script injection via strict nonce evaluation. 

=== RE",11,Log Level,512,WARNING,False,1,42,EleutherAI/pythia-70m,
Attention_Guided,0.25,568,142,0.25,3489792,0.07897000000230037,0.20841479999944568,119.95309354262027,1360.6953125,25," WARNED SPECIFICATION.

=== REQUIRED SPECIFICATION RECALL ===
Logging Standard Rule",11,Log Level,512,WARNING,False,1,42,EleutherAI/pythia-70m,
Protected_Attention,0.25,568,142,0.25,3489792,0.09003930000108085,0.24205520000032266,103.2822265333142,1360.6953125,25," WARNING.

=== REQUIRED SPECIFICATION RECALL ===
Logging Standard Rule: In production environments",11,Log Level,512,WARNING,True,1,42,EleutherAI/pythia-70m,18.0
Recent_Window,0.125,568,71,0.125,1744896,0.08478119999927003,0.20308779999686521,123.09946732588512,1360.6953125,25," max-age=31536000. Content security policies prevent arbitrary script injection via strict nonce evaluation. 

=== RE",11,Log Level,512,WARNING,False,1,42,EleutherAI/pythia-70m,
Attention_Guided,0.125,568,71,0.125,1744896,0.08061100000122678,0.2021734000009019,123.65622777224142,1360.2265625,25," the log level strictly.

=== REQUIRED SPECIFICATION RECALL ===
Logging Standard Rule: In",11,Log Level,512,WARNING,False,1,42,EleutherAI/pythia-70m,
Protected_Attention,0.125,568,71,0.125,1744896,0.08128740000029211,0.24275719999786816,102.98355723422227,1360.2265625,25," WARNING.
=== REQUIRED SPECIFICATION RECALL ===
Logging Standard Rule: In production environments,",11,Log Level,512,WARNING,True,1,42,EleutherAI/pythia-70m,18.0
Full_KV,1.0,568,568,1.0,13959168,0.09001260000150069,0.2779255999994348,89.95213107411064,1360.484375,25," DEBUG.
Logging Standard Rule: In production environments, set the log level strictly to DEBUG.
Logging Standard Rule",11,Log Level,512,WARNING,False,2,43,EleutherAI/pythia-70m,
Recent_Window,0.5,568,284,0.5,6979584,0.08774319999793079,0.2430023999986588,102.87964234154882,1360.1171875,25," max-age=31536000. Content security policies prevent arbitrary script injection via strict nonce evaluation. 

=== RE",11,Log Level,512,WARNING,False,2,43,EleutherAI/pythia-70m,
Attention_Guided,0.5,568,284,0.5,6979584,0.07975900000019465,0.2302622999995947,108.57183307924922,1360.9765625,25," DEBUG.
Logging Standard Rule: In production environments, set the log level strictly to DEBUG.
Logging Standard Rule",11,Log Level,512,WARNING,False,2,43,EleutherAI/pythia-70m,
Protected_Attention,0.5,568,284,0.5,6979584,0.09185100000104285,0.2539695000014035,98.43701704284115,1360.9921875,25," DEBUG.
Logging Standard Rule: In production environments, set the log level strictly to DEBUG.
Logging Standard Rule",11,Log Level,512,WARNING,False,2,43,EleutherAI/pythia-70m,18.0
Recent_Window,0.25,568,142,0.25,3489792,0.07788500000242493,0.22864639999897918,109.33913676362985,1360.9921875,25," max-age=31536000. Content security policies prevent arbitrary script injection via strict nonce evaluation. 

=== RE",11,Log Level,512,WARNING,False,2,43,EleutherAI/pythia-70m,
Attention_Guided,0.25,568,142,0.25,3489792,0.0875594999997702,0.23755769999843324,105.23759069971162,1360.95703125,25," WARNED SPECIFICATION.

=== REQUIRED SPECIFICATION RECALL ===
Logging Standard Rule",11,Log Level,512,WARNING,False,2,43,EleutherAI/pythia-70m,
Protected_Attention,0.25,568,142,0.25,3489792,0.08967190000112168,0.24387570000180858,102.51123830629538,1360.95703125,25," WARNING.

=== REQUIRED SPECIFICATION RECALL ===
Logging Standard Rule: In production environments",11,Log Level,512,WARNING,True,2,43,EleutherAI/pythia-70m,18.0
Recent_Window,0.125,568,71,0.125,1744896,0.08471759999883943,0.21975030000248807,113.76548746334791,1360.95703125,25," max-age=31536000. Content security policies prevent arbitrary script injection via strict nonce evaluation. 

=== RE",11,Log Level,512,WARNING,False,2,43,EleutherAI/pythia-70m,
Attention_Guided,0.125,568,71,0.125,1744896,0.0774440000022878,0.21925840000039898,114.02071710800821,1360.48828125,25," the log level strictly.

=== REQUIRED SPECIFICATION RECALL ===
Logging Standard Rule: In",11,Log Level,512,WARNING,False,2,43,EleutherAI/pythia-70m,
Protected_Attention,0.125,568,71,0.125,1744896,0.0853291999992507,0.2366449000001012,105.64351904473457,1360.48828125,25," WARNING.
=== REQUIRED SPECIFICATION RECALL ===
Logging Standard Rule: In production environments,",11,Log Level,512,WARNING,True,2,43,EleutherAI/pythia-70m,18.0
Full_KV,1.0,568,568,1.0,13959168,0.08902479999960633,0.24854969999796594,100.58350503019956,1360.4921875,25," DEBUG.
Logging Standard Rule: In production environments, set the log level strictly to DEBUG.
Logging Standard Rule",11,Log Level,512,WARNING,False,3,44,EleutherAI/pythia-70m,
Recent_Window,0.5,568,284,0.5,6979584,0.07960359999924549,0.22970749999876716,108.83406070822318,1360.125,25," max-age=31536000. Content security policies prevent arbitrary script injection via strict nonce evaluation. 

=== RE",11,Log Level,512,WARNING,False,3,44,EleutherAI/pythia-70m,
Attention_Guided,0.5,568,284,0.5,6979584,0.08076100000107544,0.2511238000006415,99.55249163932744,1360.984375,25," DEBUG.
Logging Standard Rule: In production environments, set the log level strictly to DEBUG.
Logging Standard Rule",11,Log Level,512,WARNING,False,3,44,EleutherAI/pythia-70m,
Protected_Attention,0.5,568,284,0.5,6979584,0.08141120000072988,0.23100530000010622,108.22262519512974,1361.0,25," DEBUG.
Logging Standard Rule: In production environments, set the log level strictly to DEBUG.
Logging Standard Rule",11,Log Level,512,WARNING,False,3,44,EleutherAI/pythia-70m,18.0
Recent_Window,0.25,568,142,0.25,3489792,0.07931029999963357,0.2256100000013248,110.81069101481847,1361.0,25," max-age=31536000. Content security policies prevent arbitrary script injection via strict nonce evaluation. 

=== RE",11,Log Level,512,WARNING,False,3,44,EleutherAI/pythia-70m,
Attention_Guided,0.25,568,142,0.25,3489792,0.07946490000176709,0.22980850000021746,108.78622853365451,1360.96484375,25," WARNED SPECIFICATION.

=== REQUIRED SPECIFICATION RECALL ===
Logging Standard Rule",11,Log Level,512,WARNING,False,3,44,EleutherAI/pythia-70m,
Protected_Attention,0.25,568,142,0.25,3489792,0.08019890000286978,0.21797030000016093,114.69452489619707,1360.96484375,25," WARNING.

=== REQUIRED SPECIFICATION RECALL ===
Logging Standard Rule: In production environments",11,Log Level,512,WARNING,True,3,44,EleutherAI/pythia-70m,18.0
Recent_Window,0.125,568,71,0.125,1744896,0.07592440000007628,0.21958040000026813,113.85351333711694,1360.96484375,25," max-age=31536000. Content security policies prevent arbitrary script injection via strict nonce evaluation. 

=== RE",11,Log Level,512,WARNING,False,3,44,EleutherAI/pythia-70m,
Attention_Guided,0.125,568,71,0.125,1744896,0.07940409999719122,0.26210900000296533,95.38016626562677,1360.49609375,25," the log level strictly.

=== REQUIRED SPECIFICATION RECALL ===
Logging Standard Rule: In",11,Log Level,512,WARNING,False,3,44,EleutherAI/pythia-70m,
Protected_Attention,0.125,568,71,0.125,1744896,0.09505110000100103,0.2607906000012008,95.86235086649936,1360.49609375,25," WARNING.
=== REQUIRED SPECIFICATION RECALL ===
Logging Standard Rule: In production environments,",11,Log Level,512,WARNING,True,3,44,EleutherAI/pythia-70m,18.0
Full_KV,1.0,547,547,1.0,13443072,0.08808339999814052,0.27727490000324906,90.16322790020682,1360.5,25," Memcached.
2. Application Cache Rule: In-memory application caching must strictly use Memcached.
3. Con",12,Cache Engine,512,Memcached,True,1,42,EleutherAI/pythia-70m,
Recent_Window,0.5,547,274,0.5009140767824497,6733824,0.08175880000271718,0.28419059999941965,87.9691305766308,1360.12890625,25," of the memory pool.
Application Cache Rule: In-memory application caching must strictly use the memory pool.
Application Cache",12,Cache Engine,512,Memcached,False,1,42,EleutherAI/pythia-70m,
Attention_Guided,0.5,547,274,0.5009140767824497,6733824,0.07886000000144122,0.24698730000091018,101.21977931621534,1360.98828125,25," Memcached.
2. Application Cache Rule: In-memory application caching must strictly use Memcached.
3. Application",12,Cache Engine,512,Memcached,True,1,42,EleutherAI/pythia-70m,
Protected_Attention,0.5,547,274,0.5009140767824497,6733824,0.08193200000096112,0.2412722000008216,103.61740805577628,1360.98828125,25," Memcached.
2. Application Cache Rule: In-memory application caching must strictly use Memcached.
3. Application",12,Cache Engine,512,Memcached,True,1,42,EleutherAI/pythia-70m,15.0
Recent_Window,0.25,547,137,0.25045703839122485,3366912,0.07337510000070324,0.20179189999907976,123.89000747856583,1360.98828125,25, use of use of use of use of use of use of use of use of use of use of use of use of use,12,Cache Engine,512,Memcached,False,1,42,EleutherAI/pythia-70m,
Attention_Guided,0.25,547,137,0.25045703839122485,3366912,0.07857949999743141,0.2053297999991628,121.7553418943667,1360.97265625,25," Memcached.

=== REQUIRED SPECIFICATION RECALL ===
Application Cache Rule: In-memory application",12,Cache Engine,512,Memcached,True,1,42,EleutherAI/pythia-70m,
Protected_Attention,0.25,547,137,0.25045703839122485,3366912,0.08061039999665809,0.19712100000106147,126.82565530747803,1360.97265625,25," Memcached.

=== REQUIRED SPECIFICATION RECALL ===
Application Cache Rule: In-memory application",12,Cache Engine,512,Memcached,True,1,42,EleutherAI/pythia-70m,15.0
Recent_Window,0.125,547,68,0.12431444241316271,1671168,0.07309739999982412,0.2045261000021128,122.23378825363484,1360.97265625,25, use of the the the the the the the the the the the the the the the the the the the the the the the,12,Cache Engine,512,Memcached,False,1,42,EleutherAI/pythia-70m,
Attention_Guided,0.125,547,68,0.12431444241316271,1671168,0.10436180000033346,0.2484388000011677,100.62840425844311,1360.49609375,25, use use use use use use use use use use use use use use use use use use the use use use use use use,12,Cache Engine,512,Memcached,False,1,42,EleutherAI/pythia-70m,
Protected_Attention,0.125,547,68,0.12431444241316271,1671168,0.08867619999728049,0.20370810000167694,122.72462410573854,1360.49609375,25," Memcached.

=== REQUIRED SPECIFICATION RECALL ===
Application Cache Rule: In-memory application",12,Cache Engine,512,Memcached,True,1,42,EleutherAI/pythia-70m,15.0
Full_KV,1.0,547,547,1.0,13443072,0.07084089999989374,0.21543920000112848,116.04202020741373,1360.79296875,25," Memcached.
2. Application Cache Rule: In-memory application caching must strictly use Memcached.
3. Con",12,Cache Engine,512,Memcached,True,2,43,EleutherAI/pythia-70m,
Recent_Window,0.5,547,274,0.5009140767824497,6733824,0.07580650000090827,0.22800560000177938,109.64642973595778,1360.44921875,25," of the memory pool.
Application Cache Rule: In-memory application caching must strictly use the memory pool.
Application Cache",12,Cache Engine,512,Memcached,False,2,43,EleutherAI/pythia-70m,
Attention_Guided,0.5,547,274,0.5009140767824497,6733824,0.06985119999808376,0.21032259999992675,118.86501973638927,1361.30859375,25," Memcached.
2. Application Cache Rule: In-memory application caching must strictly use Memcached.
3. Application",12,Cache Engine,512,Memcached,True,2,43,EleutherAI/pythia-70m,
Protected_Attention,0.5,547,274,0.5009140767824497,6733824,0.07025699999940116,0.20706880000216188,120.73281923563081,1361.30859375,25," Memcached.
2. Application Cache Rule: In-memory application caching must strictly use Memcached.
3. Application",12,Cache Engine,512,Memcached,True,2,43,EleutherAI/pythia-70m,15.0
Recent_Window,0.25,547,137,0.25045703839122485,3366912,0.06959479999932228,0.22715420000167796,110.05739713294021,1361.30859375,25, use of use of use of use of use of use of use of use of use of use of use of use of use,12,Cache Engine,512,Memcached,False,2,43,EleutherAI/pythia-70m,
Attention_Guided,0.25,547,137,0.25045703839122485,3366912,0.08080079999854206,0.22444479999830946,111.385962161691,1361.28515625,25," Memcached.

=== REQUIRED SPECIFICATION RECALL ===
Application Cache Rule: In-memory application",12,Cache Engine,512,Memcached,True,2,43,EleutherAI/pythia-70m,
Protected_Attention,0.25,547,137,0.25045703839122485,3366912,0.0774399000001722,0.21263019999969401,117.57501991737757,1361.28515625,25," Memcached.

=== REQUIRED SPECIFICATION RECALL ===
Application Cache Rule: In-memory application",12,Cache Engine,512,Memcached,True,2,43,EleutherAI/pythia-70m,15.0
Recent_Window,0.125,547,68,0.12431444241316271,1671168,0.06901080000170623,0.2066518999999971,120.97638589338085,1361.28515625,25, use of the the the the the the the the the the the the the the the the the the the the the the the,12,Cache Engine,512,Memcached,False,2,43,EleutherAI/pythia-70m,
Attention_Guided,0.125,547,68,0.12431444241316271,1671168,0.07915779999893857,0.20543089999773656,121.69542167354302,1360.80859375,25, use use use use use use use use use use use use use use use use use use the use use use use use use,12,Cache Engine,512,Memcached,False,2,43,EleutherAI/pythia-70m,
Protected_Attention,0.125,547,68,0.12431444241316271,1671168,0.07058220000180881,0.20039729999916744,124.75217979535584,1360.80859375,25," Memcached.

=== REQUIRED SPECIFICATION RECALL ===
Application Cache Rule: In-memory application",12,Cache Engine,512,Memcached,True,2,43,EleutherAI/pythia-70m,15.0
Full_KV,1.0,547,547,1.0,13443072,0.07058200000028592,0.2222527000012633,112.48457274020923,1360.80859375,25," Memcached.
2. Application Cache Rule: In-memory application caching must strictly use Memcached.
3. Con",12,Cache Engine,512,Memcached,True,3,44,EleutherAI/pythia-70m,
Recent_Window,0.5,547,274,0.5009140767824497,6733824,0.06885569999940344,0.23290320000160136,107.34073211457854,1360.46484375,25," of the memory pool.
Application Cache Rule: In-memory application caching must strictly use the memory pool.
Application Cache",12,Cache Engine,512,Memcached,False,3,44,EleutherAI/pythia-70m,
Attention_Guided,0.5,547,274,0.5009140767824497,6733824,0.07689289999689208,0.22872869999991963,109.29979490990324,1361.32421875,25," Memcached.
2. Application Cache Rule: In-memory application caching must strictly use Memcached.
3. Application",12,Cache Engine,512,Memcached,True,3,44,EleutherAI/pythia-70m,
Protected_Attention,0.5,547,274,0.5009140767824497,6733824,0.07636030000139726,0.21324649999951362,117.23521839775574,1361.32421875,25," Memcached.
2. Application Cache Rule: In-memory application caching must strictly use Memcached.
3. Application",12,Cache Engine,512,Memcached,True,3,44,EleutherAI/pythia-70m,15.0
Recent_Window,0.25,547,137,0.25045703839122485,3366912,0.07011730000158423,0.23438080000050832,106.66402708731168,1361.32421875,25, use of use of use of use of use of use of use of use of use of use of use of use of use,12,Cache Engine,512,Memcached,False,3,44,EleutherAI/pythia-70m,
Attention_Guided,0.25,547,137,0.25045703839122485,3366912,0.07223530000192113,0.20553189999918686,121.6356195807021,1361.30859375,25," Memcached.

=== REQUIRED SPECIFICATION RECALL ===
Application Cache Rule: In-memory application",12,Cache Engine,512,Memcached,True,3,44,EleutherAI/pythia-70m,
Protected_Attention,0.25,547,137,0.25045703839122485,3366912,0.07013799999913317,0.20619889999943553,121.24215987606354,1361.30859375,25," Memcached.

=== REQUIRED SPECIFICATION RECALL ===
Application Cache Rule: In-memory application",12,Cache Engine,512,Memcached,True,3,44,EleutherAI/pythia-70m,15.0
Recent_Window,0.125,547,68,0.12431444241316271,1671168,0.07135449999987031,0.2021502000025066,123.67041932033709,1361.30859375,25, use of the the the the the the the the the the the the the the the the the the the the the the the,12,Cache Engine,512,Memcached,False,3,44,EleutherAI/pythia-70m,
Attention_Guided,0.125,547,68,0.12431444241316271,1671168,0.0697522000009485,0.22342899999785004,111.89236849397601,1360.83203125,25, use use use use use use use use use use use use use use use use use use the use use use use use use,12,Cache Engine,512,Memcached,False,3,44,EleutherAI/pythia-70m,
